date,season,location,time,reef_zone,lat,lon,reef_name,reef,Fistularia commersonii,fish,abundance,size,visibility,temp,comments,Distribution,a,b,first_maturity, reef_fidelity,comments
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,6,4,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,30,6,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,12,8,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,1,10,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,30,5,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,30,5,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Cheilodipterus novemstriatus,1,25,5,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Cheilodipterus novemstriatus,1,150,5,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Cheilodipterus novemstriatus,1,8,6,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Cheilodipterus novemstriatus,1,1,10,,29,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,09:36,,32.492550,34.877280,True,True ,Chromis chromis,1,4,5,,29,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,09:36,,32.492550,34.877280,True,True ,Chromis chromis,1,6,3,,29,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Diplodus vulgaris,1,2,12,,29,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus aeneus,1,1,75,,29,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus aeneus,1,1,80,,29,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Epinephelus aeneus,1,1,70,,29,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Epinephelus aeneus,1,1,80,,29,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus marginatus,1,1,18,,29,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus marginatus,1,1,35,,29,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus marginatus,1,1,10,,29,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,15:36,,32.492550,34.877280,True,True ,Mycteroperca rubra,1,1,25,,29,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Mycteroperca rubra,1,1,35,,29,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Mycteroperca rubra,1,1,40,,29,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Mycteroperca rubra,1,2,40,,29,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Mycteroperca rubra,1,1,20,,29,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,17:36,,32.492550,34.877280,True,True ,Parupeneus forskalii,1,3,6,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Parupeneus forskalii,1,3,6,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,2,12,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,4,8,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,6,6,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,15,6,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,6,6,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,10,8,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Parupeneus forskalii,1,2,8,,29,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,10:18,bloks,32.494633,34.877960,Medussa,AR - 1,Plotosus lineatus,1,200,12,,29,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Plotosus lineatus,1,300,18,,29,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Plotosus lineatus,1,1,25,,29,,Indo-Pacific,0.0081,3.12,14,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,10:18,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,5000,10,,29,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:00,water_column,32.496597,34.878720,Sirenna,AR - 2,Pomadasys stridens,1,1500,12,,29,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,11:00,water_column,32.496597,34.878720,Sirenna,AR - 2,Pomadasys stridens,1,1000,10,,29,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,3000,10,,29,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Pomadasys stridens,1,3000,12,,29,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
17/09/2018,Summer,sdot_yam,13:36,,32.492550,34.877280,True,True ,Sargocentron rubrum,1,3,18,,29,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Sargocentron rubrum,1,3,18,,29,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,18,,29,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,1,15,,29,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Sargocentron rubrum,1,3,12,,29,,Indo-Pacific,0.01801,3.015,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,14:36,,32.492550,34.877280,True,True ,Serranus cabrilla ,1,1,15,,29,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,10:18,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,6,5,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,10:18,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,2,8,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,10:18,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,1,10,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,6,8,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,1,12,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,10,6,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,20,5,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Siganus rivulatus,1,1,18,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,15,12,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,3,18,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,20,15,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,15,8,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,20,5,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,8,6,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,12,10,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,1,10,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,1,6,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,1,8,,29,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,8,,29,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:30,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,6,,29,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,09:36,,32.492550,34.877280,True,True ,Thalassoma pavo,1,6,3,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,10:36,,32.492550,34.877280,True,True ,Thalassoma pavo,1,10,5,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:36,,32.492550,34.877280,True,True ,Thalassoma pavo,1,3,8,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,12:36,,32.492550,34.877280,True,True ,Thalassoma pavo,1,8,6,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,6,5,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,4,5,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,1,6,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Thalassoma pavo,1,3,5,,29,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
17/09/2018,Summer,sdot_yam,11:45,bloks,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,6,8,,29,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Alepes djedaba,1,6,12,,28,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Alepes djedaba,1,3,15,,28,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,100,8,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,20,10,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,30,6,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,100,5,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,100,7,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,200,6,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,100,8,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,4,8,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,150,5,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,20,8,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,6,10,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Boops boops,1,500,10,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Boops boops,1,300,8,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Boops boops,1,150,10,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Boops boops,1,50,13,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Boops boops,1,100,13,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,1000,8,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,500,10,,28,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,50,5,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,50,6,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,150,7,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Cheilodipterus novemstriatus,1,55,6,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Cheilodipterus novemstriatus,1,30,5,,28,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Diplodus vulgaris,1,1,8,,28,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Epinephelus aeneus,1,1,80,,28,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus aeneus,1,1,70,,28,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,09:14,bloks,32.494633,34.877960,Medussa,AR - 1,Epinephelus costae,1,1,20,,28,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus costae,1,2,40,,28,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus costae,1,1,40,,28,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus costae,1,1,30,,28,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,11:45,bloks,32.500896,34.880688,Tetis,AR - 4,Epinephelus costae,1,1,20,,28,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus marginatus,1,1,18,,28,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:55,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus marginatus,1,1,15,,28,,Eastern Atlantic - Mediterranean,0.0089,3.12,53.9,Resident ,Species showing high reef-fidelity
10/10/2018,Fall,sdot_yam,10:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Herklotsichthys punctatus,1,10,6,,28,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
